player_id,player,team,position_group,kmeans_functional_role,functional_role,role_refinement_applied,role_refinement_reason,progression_score,creation_score,finishing_score,pressing_score,defensive_score,ball_security_score,aerial_score,completeness_score
8125,Denzel Dumfries,Netherlands,Fullback/Wingback,Attacking Wingback,Attacking Wingback,False,FINAL_THIRD_OR_PROGRESSIVE_WIDE_CREATION,0.4818913480885311,0.6050469483568075,0.5328638497652581,0.4859154929577465,0.5943661971830985,0.1211267605633803,0.5704225352112676,0.6529605141491502
21809,Jurriën David Norman Timber,Netherlands,Center Back,Deep Playmaker,Deep Playmaker,False,KMEANS_ROLE_RETAINED,0.6519114688128773,0.3591549295774648,0.1784037558685446,0.545774647887324,0.6528169014084508,0.5014084507042254,0.6320422535211268,0.6507263631734002
2988,Memphis Depay,Netherlands,Forward,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.3118712273641851,0.5410798122065726,0.9178403755868544,0.6179577464788732,0.3873239436619718,0.2943661971830986,0.227112676056338,0.5780592580443424
3306,Nathan Aké,Netherlands,Center Back,Deep Playmaker,Deep Playmaker,False,KMEANS_ROLE_RETAINED,0.7434607645875252,0.3438967136150235,0.1784037558685446,0.3098591549295775,0.6401408450704226,0.4929577464788732,0.619718309859155,0.5674775172779871
3669,Virgil van Dijk,Netherlands,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.6830985915492958,0.4360328638497652,0.5727699530516431,0.125,0.4626760563380281,0.456338028169014,0.8397887323943662,0.6252371298194778
5673,Bartosz Bereszyński,Poland,Fullback/Wingback,Wide Creator,Wide Creator,False,KMEANS_ROLE_RETAINED,0.2987927565392354,0.4565727699530517,0.1784037558685446,0.5264084507042254,0.7492957746478873,0.5626760563380282,0.7482394366197183,0.6009893630076573
3637,Grzegorz Krychowiak,Poland,Defensive Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.3551307847082495,0.476525821596244,0.3051643192488263,0.7922535211267606,0.7943661971830986,0.5225352112676056,0.7605633802816902,0.6444558106773755
44166,Jakub Piotr Kiwior,Poland,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.5845070422535211,0.4471830985915492,0.3427230046948357,0.1029929577464788,0.5408450704225352,0.2936619718309859,0.5299295774647887,0.5793676774322165
3034,Kamil Glik,Poland,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.1368209255533199,0.1924882629107981,0.4295774647887324,0.1056338028169014,0.5204225352112676,0.4669014084507042,0.7429577464788732,0.4566350314269668
4734,Matty Cash,Poland,Fullback/Wingback,Box-to-Box Runner,Box-to-Box Runner,False,KMEANS_ROLE_RETAINED,0.4733400402414487,0.5833333333333334,0.2816901408450704,0.3080985915492957,0.5183098591549296,0.3119718309859155,0.3556338028169014,0.7164537156031465
5660,Piotr Zieliński,Poland,Central/Wide Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.5784708249496981,0.7957746478873239,0.7253521126760564,0.6514084507042253,0.4830985915492958,0.6669014084507041,0.3732394366197183,0.8459525364233678
5669,Wojciech Szczęsny,Poland,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.5855130784708249,0.3116197183098592,0.1784037558685446,0.2095070422535211,0.0654929577464788,0.1859154929577464,0.0774647887323943,0.3601909653724802
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,Forward,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.1599597585513078,0.3849765258215962,0.9460093896713616,0.346830985915493,0.3654929577464788,0.4380281690140846,0.556338028169014,0.4499988768104215
32975,Diogo Meireles Costa,Portugal,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.4230382293762575,0.3133802816901408,0.1784037558685446,0.3063380281690141,0.0880281690140845,0.2176056338028169,0.0774647887323943,0.577283058857486
12041,João Félix Sequeira,Portugal,Attacking Midfield/Wing,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.3088531187122736,0.5516431924882629,0.8732394366197184,0.4559859154929577,0.5014084507042254,0.6091549295774648,0.4330985915492957,0.687446579007394
7005,João Pedro Cavaco Cancelo,Portugal,Fullback/Wingback,Box-to-Box Runner,Box-to-Box Runner,False,KMEANS_ROLE_RETAINED,0.6348088531187123,0.5727699530516431,0.3755868544600939,0.5492957746478874,0.7098591549295774,0.2352112676056338,0.966549295774648,0.6871191335608886
20016,Kléper Laveran Lima Ferreira,Portugal,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.6428571428571429,0.4025821596244132,0.636150234741784,0.3345070422535211,0.426056338028169,0.4422535211267606,0.8028169014084507,0.7562307371158321
5209,Raphaël Adelino José Guerreiro,Portugal,Fullback/Wingback,Wide Creator,Wide Creator,False,KMEANS_ROLE_RETAINED,0.5674044265593562,0.7136150234741784,0.7394366197183099,0.3890845070422535,0.547887323943662,0.4584507042253521,0.5422535211267606,0.7789775819862451
5206,Rúben Santos Gato Alves Dias,Portugal,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.5744466800804828,0.2687793427230047,0.284037558685446,0.3257042253521127,0.5661971830985915,0.5950704225352113,0.8380281690140845,0.669201589751897
8553,Abdou Diallo,Senegal,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.744466800804829,0.5669014084507044,0.3145539906103287,0.2588028169014084,0.4302816901408451,0.3570422535211268,0.6901408450704225,0.6285595683322289
20611,Boulaye Dia,Senegal,Attacking Midfield/Wing,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.0829979879275654,0.1960093896713615,0.8591549295774646,0.4612676056338028,0.3105633802816901,0.6809859154929578,0.403169014084507,0.3746447317544853
7379,Edouard Mendy,Senegal,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.3953722334004024,0.2793427230046948,0.1784037558685446,0.2508802816901408,0.102112676056338,0.3852112676056338,0.0774647887323943,0.6049008326732486
2941,Ismaïla Sarr,Senegal,Attacking Midfield/Wing,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.3651911468812877,0.6373239436619719,0.892018779342723,0.7165492957746479,0.4394366197183099,0.402112676056338,0.6267605633802817,0.6697352778634107
5675,Kalidou Koulibaly,Senegal,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.607645875251509,0.4084507042253522,0.5164319248826291,0.4920774647887324,0.8330985915492957,0.3577464788732394,0.9172535211267604,0.711167171940018
3083,Heung-Min Son,South Korea,Attacking Midfield/Wing,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.3883299798792757,0.6549295774647887,0.6220657276995305,0.4894366197183099,0.3204225352112676,0.3725352112676056,0.1637323943661972,0.7333294907898222
40538,Jin-Su Kim,South Korea,Fullback/Wingback,Attacking Wingback,Attacking Wingback,False,FINAL_THIRD_OR_PROGRESSIVE_WIDE_CREATION,0.4134808853118712,0.6995305164319249,0.5070422535211269,0.4841549295774648,0.6359154929577464,0.2711267605633803,0.7411971830985915,0.7200593134075373
40672,Moon-Hwan Kim,South Korea,Fullback/Wingback,Attacking Wingback,Attacking Wingback,False,FINAL_THIRD_OR_PROGRESSIVE_WIDE_CREATION,0.4124748490945674,0.6161971830985916,0.1784037558685446,0.5440140845070423,0.7964788732394366,0.6718309859154928,0.7852112676056338,0.6304363143211122
37641,Seung-Gyu Kim,South Korea,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.4597585513078471,0.2464788732394366,0.1784037558685446,0.1822183098591549,0.0845070422535211,0.5598591549295774,0.0774647887323943,0.4103366597440813
5618,Woo-Young Jung,South Korea,Defensive Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.6036217303822938,0.607981220657277,0.3051643192488263,0.6197183098591549,0.6676056338028169,0.6035211267605634,0.8943661971830985,0.7894337292809299
5604,Young-Gwon Kim,South Korea,Center Back,Sweeper CB,Sweeper CB,False,KMEANS_ROLE_RETAINED,0.7464788732394366,0.5880281690140845,0.6784037558685445,0.1443661971830985,0.6295774647887324,0.4915492957746479,0.7992957746478873,0.6410930274342292
4353,Aymeric Laporte,Spain,Center Back,Deep Playmaker,Deep Playmaker,False,KMEANS_ROLE_RETAINED,0.7932595573440643,0.5217136150234741,0.3333333333333333,0.1285211267605633,0.4964788732394366,0.4323943661971831,0.7394366197183099,0.5542849624016473
16532,Daniel Olmo Carvajal,Spain,Attacking Midfield/Wing,Progressive Winger,Progressive Winger,False,KMEANS_ROLE_RETAINED,0.4577464788732394,0.5704225352112676,0.8732394366197184,0.7359154929577465,0.6084507042253521,0.4422535211267606,0.1672535211267605,0.7533532171084544
30486,Pedro González López,Spain,Central/Wide Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.7595573440643862,0.7863849765258216,0.1784037558685446,0.8415492957746479,0.6394366197183099,0.6746478873239437,0.522887323943662,0.6598212659709715
5203,Sergio Busquets i Burgos,Spain,Defensive Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.5090543259557344,0.4448356807511737,0.5915492957746479,0.5950704225352113,0.608450704225352,0.7915492957746478,0.795774647887324,0.8187738212069067
11748,Unai Simón Mendibil,Spain,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.3853118712273642,0.2089201877934272,0.1784037558685446,0.3054577464788732,0.0767605633802816,0.7950704225352112,0.0774647887323943,0.287642680620468
5545,Breel-Donald Embolo,Switzerland,Forward,Target Forward,Target Forward,False,KMEANS_ROLE_RETAINED,0.1921529175050302,0.2992957746478873,0.9154929577464788,0.5,0.3436619718309859,0.7133802816901409,0.3415492957746479,0.4922786371737307
3500,Granit Xhaka,Switzerland,Defensive Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.6649899396378268,0.6490610328638498,0.5422535211267605,0.4867957746478872,0.5788732394366198,0.6401408450704225,0.6654929577464789,0.8921485632487454
6983,Remo Freuler,Switzerland,Defensive Midfield,Ball-Winner,Ball-Winner,False,KMEANS_ROLE_RETAINED,0.2635814889336016,0.3004694835680751,0.7136150234741784,0.7640845070422535,0.5338028169014084,0.5197183098591549,0.6390845070422535,0.6364051791068182
5544,Ricardo Iván Rodríguez Araya,Switzerland,Fullback/Wingback,Wide Creator,Wide Creator,False,KMEANS_ROLE_RETAINED,0.6066398390342053,0.6455399061032864,0.1784037558685446,0.3926056338028169,0.4190140845070422,0.2154929577464789,0.9559859154929576,0.5701640316098007
8246,Christian Pulisic,United States,Attacking Midfield/Wing,Progressive Winger,Progressive Winger,False,KMEANS_ROLE_RETAINED,0.6448692152917506,0.7605633802816901,0.8896713615023474,0.7464788732394367,0.4147887323943662,0.3697183098591549,0.4066901408450704,0.7052454199424651
12352,Matthew Charles Turner,United States,Goalkeeper,Goalkeeper,Goalkeeper,False,KMEANS_ROLE_RETAINED,0.5150905432595574,0.2335680751173709,0.1784037558685446,0.2332746478873239,0.0852112676056338,0.6676056338028169,0.0774647887323943,0.3610479291180809
3377,Timothy Weah,United States,Attacking Midfield/Wing,Progressive Winger,Progressive Winger,False,KMEANS_ROLE_RETAINED,0.2012072434607645,0.4812206572769953,0.7793427230046946,0.5140845070422535,0.4352112676056338,0.6633802816901408,0.1883802816901408,0.6456340605665862
12524,Walker Zimmerman,United States,Center Back,Deep Playmaker,Deep Playmaker,False,KMEANS_ROLE_RETAINED,0.4909456740442656,0.2946009389671362,0.3427230046948357,0.1883802816901408,0.5014084507042254,0.5999999999999999,0.704225352112676,0.6525060985951786
